aar_id,title,gsu_analysis_title,date,anl_id,code,country,area,overall_phase,p3_plus_population,p3_plus_population_percentage,analysis_date,fanalysis_date,current_from_date,current_thru_date,projected_from_date,projected_thru_date,second_projected_from_date,second_projected_thru_date,current_period_dates,projected_period_dates,second_projected_period_dates,analysis_period,estimated_population_current,estimated_population_projected,estimated_population_second_projected,group_name,aag_id,condition,period,census_population,view_level,phase1_C_population,phase1_C_percentage,phase6_C_population,phase6_C_percentage,overall_phase_C,phase2_C_population,phase2_C_percentage,phase3_C_population,phase3_C_percentage,phase4_C_population,phase4_C_percentage,phase5_C_population,phase5_C_percentage,phase3_P_population,phase3_P_percentage,phase6_P_population,phase6_P_percentage,overall_phase_P,phase2_P_population,phase2_P_percentage,phase5_P_population,phase5_P_percentage,phase4_P_population,phase4_P_percentage,phase1_P_population,phase1_P_percentage,phase3_A_population,phase3_A_percentage,phase6_A_population,phase6_A_percentage,overall_phase_A,phase1_A_population,phase1_A_percentage,phase2_A_population,phase2_A_percentage,phase4_A_population,phase4_A_percentage,phase5_A_population,phase5_A_percentage
24004401,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Kateila,2,20493,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,136628,136628,136628,South Darfur,24004135,A,C,46796616,area,75145,0.55,20493,0.15,2,40988,0.3,13662,0.1,6831,0.05,0,0,13662,0.1,20493,0.15,2,54651,0.4,0,0,6831,0.05,61482,0.45,13662,0.1,20493,0.15,2,88808,0.65,27325,0.2,6831,0.05,0,0
24004403,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Nitega,3,29861,0.25,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,119447,119447,119447,South Darfur,24004135,A,C,46796616,area,59723,0.5,29861,0.25,3,29861,0.25,23889,0.2,5972,0.05,0,0,23889,0.2,29861,0.25,3,47778,0.4,0,0,5972,0.05,41806,0.35,11944,0.1,11944,0.1,2,77640,0.65,29861,0.25,0,0,0,0
24004405,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Nyala shimal,3,97273,0.25,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,389098,389098,389098,South Darfur,24004135,A,P,46796616,area,194549,0.5,58364,0.15,2,136184,0.35,58364,0.15,0,0,0,0,77819,0.2,97273,0.25,3,97274,0.25,0,0,19454,0.05,194549,0.5,19454,0.05,19454,0.05,2,272368,0.7,97274,0.25,0,0,0,0
24004407,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Nyala janoub,2,18786,0.05,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,375734,375734,375734,South Darfur,24004135,A,A,46796616,area,244227,0.65,56359,0.15,2,75146,0.2,37573,0.1,18786,0.05,0,0,37573,0.1,56359,0.15,2,131506,0.35,0,0,18786,0.05,187867,0.5,18786,0.05,18786,0.05,2,281800,0.75,75146,0.2,0,0,0,0
24004409,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Shattaya,3,13772,0.25,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,55092,55092,55092,South Darfur,24004135,A,C,46796616,area,27546,0.5,13772,0.25,3,13773,0.25,8263,0.15,5509,0.1,0,0,11018,0.2,13772,0.25,3,19282,0.35,0,0,2754,0.05,22036,0.4,5509,0.1,5509,0.1,2,41319,0.75,8263,0.15,0,0,0,0
24004411,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Rehaid albirdi,2,23418,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,234181,234181,234181,South Darfur,24004135,A,A,46796616,area,140508,0.6,35127,0.15,2,58545,0.25,23418,0.1,11709,0.05,0,0,46836,0.2,58545,0.25,3,70254,0.3,0,0,11709,0.05,105381,0.45,23418,0.1,23418,0.1,2,163926,0.7,46836,0.2,0,0,0,0
24004413,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Sharg aj jabal,3,4202,0.3,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,14010,14010,14010,South Darfur,24004135,A,C,46796616,area,5604,0.4,4202,0.3,3,4203,0.3,3502,0.25,700,0.05,0,0,3502,0.25,4903,0.35,3,4903,0.35,0,0,1401,0.1,4203,0.3,2101,0.15,2801,0.2,3,7005,0.5,4203,0.3,700,0.05,0,0
24004415,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Tulus,2,31404,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,314045,314045,314045,South Darfur,24004135,A,A,46796616,area,172724,0.55,47106,0.15,2,94213,0.3,31404,0.1,15702,0.05,0,0,47106,0.15,62808,0.2,3,109915,0.35,0,0,15702,0.05,141320,0.45,31404,0.1,31404,0.1,2,219831,0.7,62809,0.2,0,0,0,0
24004417,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Um dafoug,2,11270,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,75134,75134,75134,South Darfur,24004135,A,A,46796616,area,37567,0.5,11269,0.15,2,26296,0.35,7513,0.1,3756,0.05,0,0,7513,0.1,11269,0.15,2,30053,0.4,0,0,3756,0.05,33810,0.45,11270,0.15,11270,0.15,2,48837,0.65,15026,0.2,0,0,0,0
24004419,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Abassiya,2,19742,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,131614,131614,131614,South Kordofan,24004382,A,A,46796616,area,59226,0.45,26322,0.2,3,46064,0.35,19742,0.15,6580,0.05,0,0,26322,0.2,32902,0.25,3,39484,0.3,0,0,6580,0.05,59226,0.45,19742,0.15,19742,0.15,2,65807,0.5,46064,0.35,0,0,0,0
24004421,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Abu jubayhah,2,19610,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,196109,196109,196109,South Kordofan,24004382,A,C,46796616,area,88249,0.45,19610,0.1,2,88249,0.45,19610,0.1,0,0,0,0,29416,0.15,39221,0.2,3,68638,0.35,0,0,9805,0.05,88249,0.45,19610,0.1,19610,0.1,2,107859,0.55,68638,0.35,0,0,0,0
24004423,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Ar rashad,2,6789,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,67890,67890,67890,South Kordofan,24004382,A,A,46796616,area,30550,0.45,10183,0.15,2,27156,0.4,10183,0.15,0,0,0,0,10183,0.15,13577,0.2,3,27156,0.4,0,0,3394,0.05,27156,0.4,6789,0.1,6789,0.1,2,33945,0.5,27156,0.4,0,0,0,0
24004425,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Abu kershola,3,21138,0.2,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,105698,105698,105698,South Kordofan,24004382,A,C,46796616,area,42279,0.4,21138,0.2,3,42279,0.4,15854,0.15,5284,0.05,0,0,21139,0.2,26423,0.25,3,42279,0.4,0,0,5284,0.05,36994,0.35,10569,0.1,15853,0.15,2,52849,0.5,36994,0.35,5284,0.05,0,0
24004427,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Al leri,2,6315,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,42101,42101,42101,South Kordofan,24004382,A,A,46796616,area,18945,0.45,6315,0.15,2,16840,0.4,6315,0.15,0,0,0,0,6315,0.15,8420,0.2,3,14735,0.35,0,0,2105,0.05,18945,0.45,6315,0.15,6315,0.15,2,21050,0.5,14735,0.35,0,0,0,0
24004429,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Al quoz,2,18827,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,125517,125517,125517,South Kordofan,24004382,A,A,46796616,area,56482,0.45,25102,0.2,3,43930,0.35,18827,0.15,6275,0.05,0,0,18827,0.15,25102,0.2,3,50206,0.4,0,0,6275,0.05,50206,0.4,18827,0.15,18827,0.15,2,62758,0.5,43930,0.35,0,0,0,0
24004431,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Ar reif ash shargi,2,9826,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,65509,65509,65509,South Kordofan,24004382,A,A,46796616,area,29479,0.45,13101,0.2,3,22928,0.35,9826,0.15,3275,0.05,0,0,9826,0.15,13101,0.2,3,22928,0.35,0,0,3275,0.05,29479,0.45,9826,0.15,9826,0.15,2,29479,0.45,26203,0.4,0,0,0,0
24004433,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Kadugli,3,38408,0.25,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,153636,153636,153636,South Kordofan,24004382,A,C,46796616,area,69136,0.45,38408,0.25,3,46090,0.3,30727,0.2,7681,0.05,0,0,30727,0.2,38408,0.25,3,53772,0.35,0,0,7681,0.05,61454,0.4,15363,0.1,23044,0.15,2,69136,0.45,61454,0.4,7681,0.05,0,0
24004435,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,At tadamon - sk,3,16917,0.2,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,84588,84588,84588,South Kordofan,24004382,A,C,46796616,area,42294,0.5,16917,0.2,3,25376,0.3,12688,0.15,4229,0.05,0,0,16918,0.2,21147,0.25,3,29606,0.35,0,0,4229,0.05,33835,0.4,8459,0.1,8459,0.1,2,46523,0.55,29606,0.35,0,0,0,0
24004437,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Delami,2,5359,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,53590,53590,53590,South Kordofan,24004382,A,A,46796616,area,26795,0.5,10717,0.2,3,16077,0.3,8038,0.15,2679,0.05,0,0,10718,0.2,13397,0.25,3,18756,0.35,0,0,2679,0.05,21436,0.4,5359,0.1,5359,0.1,2,26795,0.5,21436,0.4,0,0,0,0
24004439,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Dilling,3,44929,0.2,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,224648,224648,224648,South Kordofan,24004382,A,C,46796616,area,101091,0.45,44929,0.2,3,78626,0.35,33697,0.15,11232,0.05,0,0,44929,0.2,56161,0.25,3,78626,0.35,0,0,11232,0.05,89859,0.4,22464,0.1,22464,0.1,2,112324,0.5,89859,0.4,0,0,0,0
24004441,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Ghadeer,2,8373,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,55824,55824,55824,South Kordofan,24004382,A,A,46796616,area,27912,0.5,11164,0.2,3,16747,0.3,8373,0.15,2791,0.05,0,0,8373,0.15,11164,0.2,3,16747,0.3,0,0,2791,0.05,27912,0.5,8373,0.15,8373,0.15,2,27912,0.5,19538,0.35,0,0,0,0
24004443,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Habila - sk,3,18400,0.25,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,73600,73600,73600,South Kordofan,24004382,A,P,46796616,area,36800,0.5,14720,0.2,3,22080,0.3,11040,0.15,3680,0.05,0,0,14720,0.2,18400,0.25,3,22080,0.3,0,0,3680,0.05,33120,0.45,11040,0.15,11040,0.15,2,36800,0.5,25760,0.35,0,0,0,0
24004445,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Jebel moon,3,13702,0.2,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,68513,68513,68513,West Darfur,24004141,A,P,46796616,area,20553,0.3,13701,0.2,3,34256,0.5,10276,0.15,3425,0.05,0,0,6851,0.1,13702,0.2,3,37682,0.55,0,0,6851,0.1,17128,0.25,6851,0.1,6851,0.1,2,23979,0.35,37682,0.55,0,0,0,0
24004447,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Kereneik,3,146083,0.3,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,486945,486945,486945,West Darfur,24004141,A,P,46796616,area,146083,0.3,97388,0.2,3,243472,0.5,48694,0.1,48694,0.1,0,0,97389,0.2,146083,0.3,3,243472,0.5,0,0,48694,0.1,97389,0.2,48694,0.1,73041,0.15,2,146083,0.3,267819,0.55,24347,0.05,0,0
24004449,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Beida,2,34387,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,229256,229256,229256,West Darfur,24004141,A,A,46796616,area,57314,0.25,45850,0.2,3,126090,0.55,22925,0.1,22925,0.1,0,0,34388,0.15,57313,0.25,3,126090,0.55,0,0,22925,0.1,45851,0.2,22925,0.1,34387,0.15,2,80239,0.35,114628,0.5,11462,0.05,0,0
24004451,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Foro baranga,2,8587,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,85876,85876,85876,West Darfur,24004141,A,A,46796616,area,21469,0.25,17174,0.2,3,47231,0.55,12881,0.15,4293,0.05,0,0,12881,0.15,21468,0.25,3,47231,0.55,0,0,8587,0.1,17175,0.2,8587,0.1,8587,0.1,2,30056,0.35,47231,0.55,0,0,0,0
24004453,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Habila - wd,2,13194,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,131957,131957,131957,West Darfur,24004141,A,A,46796616,area,46184,0.35,26390,0.2,3,59380,0.45,19793,0.15,6597,0.05,0,0,13195,0.1,26390,0.2,3,72576,0.55,0,0,13195,0.1,32989,0.25,6597,0.05,13194,0.1,2,46184,0.35,72576,0.55,6597,0.05,0,0
24004455,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Kulbus,2,4949,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,49498,49498,49498,West Darfur,24004141,A,A,46796616,area,19799,0.4,9898,0.2,3,19799,0.4,4949,0.1,4949,0.1,0,0,4949,0.1,9898,0.2,3,27223,0.55,0,0,4949,0.1,12374,0.25,4949,0.1,4949,0.1,2,19799,0.4,24749,0.5,0,0,0,0
24004457,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Al dibab,2,8058,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,80588,80588,80588,West Kordofan,24004151,A,C,46796616,area,48352,0.6,8058,0.1,2,24176,0.3,8058,0.1,0,0,0,0,12088,0.15,16117,0.2,3,20147,0.25,0,0,4029,0.05,44323,0.55,4029,0.05,4029,0.05,2,52382,0.65,24176,0.3,0,0,0,0
24004459,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Sirba,3,39188,0.2,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,195949,195949,195949,West Darfur,24004141,A,P,46796616,area,68582,0.35,39189,0.2,3,88177,0.45,29392,0.15,9797,0.05,0,0,19594,0.1,39188,0.2,3,117569,0.6,0,0,19594,0.1,39189,0.2,19594,0.1,29391,0.15,2,68582,0.35,97974,0.5,9797,0.05,0,0
24004461,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Abyei,2,12400,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,124005,124005,124005,West Kordofan,24004151,A,P,46796616,area,80603,0.65,12400,0.1,2,31001,0.25,12400,0.1,0,0,0,0,6200,0.05,12400,0.1,2,37201,0.3,0,0,6200,0.05,74403,0.6,6200,0.05,6200,0.05,2,80603,0.65,37201,0.3,0,0,0,0
24004463,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Al khiwai,2,13803,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,92022,92022,92022,West Kordofan,24004151,A,P,46796616,area,55213,0.6,9202,0.1,2,27606,0.3,9202,0.1,0,0,0,0,9202,0.1,13803,0.15,2,23005,0.25,0,0,4601,0.05,55213,0.6,4601,0.05,4601,0.05,2,55213,0.6,32207,0.35,0,0,0,0
24004465,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Al idia,2,14432,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,144320,144320,144320,West Kordofan,24004151,A,A,46796616,area,64944,0.45,28864,0.2,3,50512,0.35,28864,0.2,0,0,0,0,28864,0.2,36080,0.25,3,50512,0.35,0,0,7216,0.05,57728,0.4,14432,0.1,14432,0.1,2,64944,0.45,64944,0.45,0,0,0,0
24004467,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Babanusa,2,5751,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,57518,57518,57518,West Kordofan,24004151,A,A,46796616,area,37386,0.65,5751,0.1,2,14379,0.25,5751,0.1,0,0,0,0,5751,0.1,8626,0.15,2,14379,0.25,0,0,2875,0.05,34510,0.6,5751,0.1,5751,0.1,2,34510,0.6,17255,0.3,0,0,0,0
24004469,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Al meiram,3,10748,0.2,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,53744,53744,53744,West Kordofan,24004151,A,P,46796616,area,37620,0.7,5374,0.1,2,10748,0.2,5374,0.1,0,0,0,0,8061,0.15,10748,0.2,3,10748,0.2,0,0,2687,0.05,32246,0.6,2687,0.05,2687,0.05,2,37620,0.7,13436,0.25,0,0,0,0
24004471,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,As salam - wk,3,22956,0.2,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,114778,114778,114778,West Kordofan,24004151,A,P,46796616,area,74605,0.65,22954,0.2,3,17216,0.15,17216,0.15,5738,0.05,0,0,17217,0.15,22956,0.2,3,22956,0.2,0,0,5739,0.05,68867,0.6,5739,0.05,5739,0.05,2,80345,0.7,28695,0.25,0,0,0,0
24004473,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,An nuhud,2,13525,0.05,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,270511,270511,270511,West Kordofan,24004151,A,A,46796616,area,175832,0.65,40576,0.15,2,54102,0.2,27051,0.1,13525,0.05,0,0,40576,0.15,54101,0.2,3,54102,0.2,0,0,13525,0.05,162306,0.6,13525,0.05,13525,0.05,2,202883,0.75,54102,0.2,0,0,0,0
24004475,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,As sunut,2,21480,0.15,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,143203,143203,143203,West Kordofan,24004151,A,A,46796616,area,107402,0.75,14320,0.1,2,21480,0.15,14320,0.1,0,0,0,0,14320,0.1,21480,0.15,2,21480,0.15,0,0,7160,0.05,100242,0.7,21480,0.15,21480,0.15,2,100242,0.7,21480,0.15,0,0,0,0
24004477,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Ghubaish,2,15478,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,154789,154789,154789,West Kordofan,24004151,A,A,46796616,area,77394,0.5,23217,0.15,2,54176,0.35,15478,0.1,7739,0.05,0,0,23218,0.15,30957,0.2,3,54176,0.35,0,0,7739,0.05,69655,0.45,15478,0.1,15478,0.1,2,92873,0.6,46436,0.3,0,0,0,0
24004479,Acute Food Insecurity April 2021,Acute Food Insecurity April 2021,"May 24, 2021",24004104,SD,Sudan,Wad bandah,2,15540,0.1,Mar 2021,20210330,Apr 2021,May 2021,Jun 2021,Sep 2021,Oct 2021,Feb 2022,Apr 2021 - May 2021,Jun 2021 - Sep 2021,Oct 2021 - Feb 2022,Oct 2021 - Feb 2022,155407,155407,155407,West Kordofan,24004151,A,A,46796616,area,101014,0.65,23310,0.15,2,31081,0.2,15540,0.1,7770,0.05,0,0,15540,0.1,31080,0.2,3,31081,0.2,0,0,15540,0.1,93244,0.6,15540,0.1,15540,0.1,2,108784,0.7,31081,0.2,0,0,0,0
